plot,file,true_species,cluster
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4895_fir.las,fir,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4896_fir.las,fir,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4897_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4898_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4899_cedar.las,cedar,4
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4900_spruce.las,spruce,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4901_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4902_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4903_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4904_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4905_larch.las,larch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4906_pine.las,pine,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4907_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4908_fir.las,fir,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4909_cedar.las,cedar,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4910_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4912_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4913_cedar.las,cedar,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4914_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4915_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4916_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4917_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4918_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4919_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4920_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4921_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4922_cedar.las,cedar,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4923_cedar.las,cedar,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4924_cedar.las,cedar,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4925_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4926_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4927_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4928_fir.las,fir,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4929_fir.las,fir,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4930_larch.las,larch,4
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4931_fir.las,fir,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4932_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4933_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4934_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4935_birch.las,birch,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4936_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4937_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4938_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4939_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4940_birch.las,birch,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4941_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4942_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4943_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4944_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4945_birch.las,birch,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4946_fir.las,fir,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4947_birch.las,birch,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4948_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4949_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4950_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4951_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4952_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4953_spruce.las,spruce,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4954_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4955_cedar.las,cedar,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4956_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4957_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4958_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4959_cedar.las,cedar,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4960_cedar.las,cedar,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4961_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4962_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4963_cedar.las,cedar,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4964_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4965_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4966_pine.las,pine,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4967_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4968_pine.las,pine,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4969_fir.las,fir,1
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4970_pine.las,pine,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4971_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4972_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4973_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4974_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4975_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4976_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4977_birch.las,birch,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4978_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4979_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4980_birch.las,birch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4981_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4982_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4983_fir.las,fir,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4984_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4985_spruce.las,spruce,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4986_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4987_spruce.las,spruce,5
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4988_birch.las,birch,4
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4989_larch.las,larch,0
summer_irkutsk2025/complete_CH435/complete_BUR1_CH435_PROB1_markup_GIRLS,C:\Users\Gleb\Work\OpenForest\tree-cluster\las_cylinders_5m\summer_irkutsk2025\complete_CH435\complete_BUR1_CH435_PROB1_markup_GIRLS\id_4990_birch.las,birch,0
